transaction_id,created_at,country,amount,psp_name,routing_region,payment_method,auth_status,decline_code
366,2024/1/16 05:00,BR,148.87,Checkout,NA,VISA,Declined,51
367,2024/1/16 06:00,DE,31.72,Stripe,EU,VISA,Approved,
368,2024/1/16 07:00,DE,80.05,Adyen,APAC,VISA,Approved,
369,2024/1/16 08:00,IN,277.71,Adyen,NA,VISA,Declined,14
370,2024/1/16 09:00,IN,183.32,Checkout,NA,UPI,Approved,
371,2024/1/16 10:00,IN,105.82,Checkout,APAC,UPI,Approved,
372,2024/1/16 11:00,IN,166.21,Checkout,NA,VISA,Declined,201
373,2024/1/16 12:00,IN,230.07,Checkout,APAC,VISA,Approved,
374,2024/1/16 13:00,US,10.17,Adyen,NA,VISA,Approved,
375,2024/1/16 14:00,IN,66.71,Checkout,APAC,UPI,Approved,
376,2024/1/16 15:00,BR,47.06,Stripe,NA,VISA,Approved,
377,2024/1/16 16:00,SG,21.63,Stripe,APAC,VISA,Approved,
378,2024/1/16 17:00,IN,304.31,Checkout,APAC,VISA,Declined,5
379,2024/1/16 18:00,SG,127.35,Stripe,NA,VISA,Approved,
380,2024/1/16 19:00,IN,162.17,Checkout,APAC,VISA,Declined,5
381,2024/1/16 20:00,IN,48.89,Stripe,NA,UPI,Approved,
382,2024/1/16 21:00,US,65.55,Stripe,NA,MASTERCARD,Approved,
383,2024/1/16 22:00,US,83,Checkout,NA,VISA,Approved,
384,2024/1/16 23:00,SG,111.81,Checkout,APAC,VISA,Approved,
385,2024/1/17 00:00,US,144.99,Adyen,NA,VISA,Approved,
386,2024/1/17 01:00,SG,138.51,Checkout,APAC,VISA,Approved,
387,2024/1/17 02:00,IN,69.14,Adyen,EU,UPI,Approved,
388,2024/1/17 03:00,IN,236.18,Checkout,EU,VISA,Approved,
389,2024/1/17 04:00,SG,204.79,Stripe,EU,MASTERCARD,Approved,
390,2024/1/17 05:00,SG,103.59,Adyen,NA,VISA,Approved,
391,2024/1/17 06:00,DE,85.43,Stripe,APAC,VISA,Approved,
392,2024/1/17 07:00,BR,64.93,Checkout,NA,VISA,Approved,
393,2024/1/17 08:00,BR,112.29,Checkout,APAC,PIX,Declined,201
394,2024/1/17 09:00,SG,197.47,Checkout,EU,VISA,Approved,
395,2024/1/17 10:00,BR,86.95,Checkout,EU,PIX,Approved,
396,2024/1/17 11:00,DE,52.31,Adyen,EU,VISA,Approved,
397,2024/1/17 12:00,SG,85.46,Adyen,NA,VISA,Approved,
398,2024/1/17 13:00,BR,105.02,Checkout,NA,VISA,Declined,51
399,2024/1/17 14:00,SG,29.69,Stripe,APAC,VISA,Approved,
400,2024/1/17 15:00,SG,22.65,Adyen,APAC,MASTERCARD,Declined,14
401,2024/1/17 16:00,IN,53.5,Stripe,EU,UPI,Approved,
402,2024/1/17 17:00,DE,235.85,Checkout,NA,VISA,Approved,
403,2024/1/17 18:00,BR,189.94,Adyen,NA,PIX,Approved,
404,2024/1/17 19:00,SG,17.49,Adyen,APAC,MASTERCARD,Approved,
405,2024/1/17 20:00,BR,36.47,Adyen,APAC,PIX,Approved,
406,2024/1/17 21:00,SG,143.24,Stripe,NA,VISA,Approved,
407,2024/1/17 22:00,BR,59.37,Checkout,NA,PIX,Approved,
408,2024/1/17 23:00,IN,116.76,Checkout,APAC,UPI,Declined,59
409,2024/1/18 00:00,DE,18.63,Adyen,NA,VISA,Approved,
410,2024/1/18 01:00,IN,84.12,Adyen,NA,UPI,Approved,
411,2024/1/18 02:00,BR,77.48,Checkout,EU,PIX,Approved,
412,2024/1/18 03:00,DE,162.71,Stripe,NA,MASTERCARD,Approved,
413,2024/1/18 04:00,DE,111.83,Adyen,NA,VISA,Approved,
414,2024/1/18 05:00,US,92.91,Stripe,NA,MASTERCARD,Approved,
415,2024/1/18 06:00,US,14.2,Stripe,APAC,VISA,Approved,
416,2024/1/18 07:00,BR,283.67,Checkout,EU,PIX,Approved,
417,2024/1/18 08:00,IN,136.01,Checkout,APAC,VISA,Approved,
418,2024/1/18 09:00,BR,45.34,Stripe,EU,VISA,Declined,5
419,2024/1/18 10:00,US,91.12,Stripe,EU,MASTERCARD,Approved,
420,2024/1/18 11:00,SG,60.9,Checkout,NA,MASTERCARD,Approved,
421,2024/1/18 12:00,SG,70.74,Adyen,EU,MASTERCARD,Approved,
422,2024/1/18 13:00,SG,187.92,Stripe,EU,VISA,Approved,
423,2024/1/18 14:00,IN,36.31,Adyen,NA,UPI,Declined,51
424,2024/1/18 15:00,BR,140.07,Stripe,NA,PIX,Approved,
425,2024/1/18 16:00,IN,193.37,Checkout,EU,VISA,Declined,59
426,2024/1/18 17:00,BR,124.85,Adyen,APAC,VISA,Approved,
427,2024/1/18 18:00,BR,73.64,Checkout,EU,VISA,Approved,
428,2024/1/18 19:00,SG,42.47,Stripe,APAC,VISA,Approved,
429,2024/1/18 20:00,BR,47.94,Checkout,APAC,VISA,Approved,
430,2024/1/18 21:00,IN,92.57,Adyen,EU,UPI,Approved,
431,2024/1/18 22:00,IN,86.81,Checkout,APAC,VISA,Declined,51
432,2024/1/18 23:00,SG,152.6,Adyen,EU,VISA,Approved,
433,2024/1/19 00:00,US,20.14,Checkout,APAC,MASTERCARD,Approved,
434,2024/1/19 01:00,IN,186.31,Checkout,APAC,UPI,Declined,14
435,2024/1/19 02:00,IN,409.36,Adyen,EU,UPI,Approved,
436,2024/1/19 03:00,US,79.29,Adyen,NA,MASTERCARD,Approved,
437,2024/1/19 04:00,IN,69.92,Adyen,NA,VISA,Approved,
438,2024/1/19 05:00,SG,75.38,Stripe,EU,VISA,Approved,
439,2024/1/19 06:00,US,90.14,Checkout,EU,MASTERCARD,Approved,
440,2024/1/19 07:00,IN,65.55,Adyen,NA,VISA,Approved,
441,2024/1/19 08:00,IN,10.44,Stripe,NA,UPI,Approved,
442,2024/1/19 09:00,DE,74.06,Stripe,APAC,VISA,Declined,59
443,2024/1/19 10:00,BR,94.33,Adyen,APAC,PIX,Approved,
444,2024/1/19 11:00,BR,200.19,Adyen,APAC,PIX,Approved,
445,2024/1/19 12:00,SG,35.87,Adyen,NA,MASTERCARD,Approved,
446,2024/1/19 13:00,DE,255.46,Stripe,EU,VISA,Approved,
447,2024/1/19 14:00,DE,61.92,Stripe,APAC,MASTERCARD,Approved,
448,2024/1/19 15:00,SG,40,Checkout,EU,MASTERCARD,Approved,
449,2024/1/19 16:00,BR,136.03,Stripe,NA,VISA,Approved,
450,2024/1/19 17:00,IN,56.14,Adyen,APAC,VISA,Declined,14
451,2024/1/19 18:00,SG,80.49,Checkout,NA,MASTERCARD,Approved,
452,2024/1/19 19:00,US,84.83,Checkout,EU,VISA,Approved,
453,2024/1/19 20:00,BR,130.53,Checkout,APAC,VISA,Declined,201
454,2024/1/19 21:00,DE,78.63,Checkout,EU,MASTERCARD,Approved,
455,2024/1/19 22:00,IN,71.98,Adyen,EU,UPI,Approved,
456,2024/1/19 23:00,BR,60.59,Checkout,APAC,VISA,Declined,59
457,2024/1/20 00:00,IN,121.29,Adyen,APAC,UPI,Approved,
458,2024/1/20 01:00,BR,53.69,Stripe,NA,PIX,Approved,
459,2024/1/20 02:00,IN,204.74,Adyen,APAC,VISA,Approved,
460,2024/1/20 03:00,IN,85.57,Checkout,APAC,VISA,Approved,
461,2024/1/20 04:00,IN,15.11,Stripe,APAC,VISA,Declined,51
462,2024/1/20 05:00,US,104.97,Stripe,APAC,VISA,Approved,
463,2024/1/20 06:00,US,117.97,Stripe,APAC,MASTERCARD,Approved,
464,2024/1/20 07:00,US,206.31,Checkout,NA,MASTERCARD,Approved,
465,2024/1/20 08:00,DE,44.21,Adyen,EU,VISA,Declined,51
466,2024/1/20 09:00,BR,38.59,Adyen,NA,PIX,Approved,
467,2024/1/20 10:00,IN,133.65,Checkout,EU,VISA,Declined,51
468,2024/1/20 11:00,SG,183.72,Checkout,APAC,VISA,Declined,59
469,2024/1/20 12:00,IN,42.65,Stripe,NA,UPI,Approved,
470,2024/1/20 13:00,DE,102.17,Adyen,EU,VISA,Approved,
471,2024/1/20 14:00,IN,79.69,Checkout,EU,VISA,Approved,
472,2024/1/20 15:00,DE,44.01,Checkout,APAC,VISA,Declined,51
473,2024/1/20 16:00,IN,76.07,Adyen,APAC,UPI,Approved,
474,2024/1/20 17:00,SG,174.85,Stripe,EU,VISA,Declined,59
475,2024/1/20 18:00,BR,85.85,Stripe,NA,PIX,Approved,
476,2024/1/20 19:00,DE,72.93,Stripe,EU,VISA,Approved,
477,2024/1/20 20:00,IN,128.69,Adyen,NA,UPI,Approved,
478,2024/1/20 21:00,US,185.84,Checkout,NA,VISA,Declined,5
479,2024/1/20 22:00,DE,35.28,Checkout,EU,VISA,Approved,
480,2024/1/20 23:00,BR,105.32,Checkout,NA,VISA,Approved,
481,2024/1/21 00:00,US,62.24,Checkout,EU,VISA,Approved,
482,2024/1/21 01:00,US,86.14,Adyen,EU,MASTERCARD,Approved,
483,2024/1/21 02:00,BR,136,Stripe,APAC,VISA,Approved,
484,2024/1/21 03:00,US,66.36,Stripe,EU,VISA,Approved,
485,2024/1/21 04:00,US,78.16,Stripe,EU,VISA,Approved,
486,2024/1/21 05:00,DE,165.09,Stripe,APAC,MASTERCARD,Approved,
487,2024/1/21 06:00,IN,115.9,Checkout,APAC,VISA,Approved,
488,2024/1/21 07:00,IN,76.78,Checkout,NA,UPI,Approved,
489,2024/1/21 08:00,DE,92.68,Adyen,NA,VISA,Approved,
490,2024/1/21 09:00,SG,87.6,Stripe,APAC,VISA,Approved,
491,2024/1/21 10:00,BR,13.85,Checkout,APAC,VISA,Declined,51
492,2024/1/21 11:00,US,93.87,Checkout,APAC,MASTERCARD,Approved,
493,2024/1/21 12:00,IN,25.29,Checkout,EU,UPI,Approved,
494,2024/1/21 13:00,IN,182.3,Stripe,EU,UPI,Approved,
495,2024/1/21 14:00,BR,24.69,Checkout,EU,PIX,Approved,
496,2024/1/21 15:00,BR,59.73,Stripe,APAC,VISA,Approved,
497,2024/1/21 16:00,US,50.69,Stripe,NA,VISA,Declined,5
498,2024/1/21 17:00,IN,229.43,Adyen,NA,VISA,Approved,
499,2024/1/21 18:00,DE,177.13,Adyen,EU,VISA,Declined,5
500,2024/1/21 19:00,DE,5.86,Stripe,EU,MASTERCARD,Declined,59
501,2024/1/21 20:00,US,82.56,Stripe,APAC,VISA,Approved,
502,2024/1/21 21:00,BR,29.9,Stripe,APAC,VISA,Approved,
503,2024/1/21 22:00,BR,94.14,Checkout,NA,PIX,Approved,
504,2024/1/21 23:00,SG,133.81,Checkout,NA,MASTERCARD,Approved,
505,2024/1/22 00:00,US,100.18,Checkout,APAC,VISA,Approved,
506,2024/1/22 01:00,IN,139.6,Adyen,NA,VISA,Declined,51
507,2024/1/22 02:00,DE,67.82,Stripe,NA,VISA,Approved,
508,2024/1/22 03:00,SG,102.56,Checkout,EU,VISA,Approved,
509,2024/1/22 04:00,DE,136.12,Checkout,APAC,VISA,Approved,
510,2024/1/22 05:00,US,57.85,Adyen,APAC,VISA,Approved,
511,2024/1/22 06:00,US,39.48,Adyen,APAC,VISA,Approved,
512,2024/1/22 07:00,BR,48.33,Stripe,EU,PIX,Approved,
513,2024/1/22 08:00,DE,75.97,Stripe,APAC,VISA,Approved,
514,2024/1/22 09:00,SG,84.31,Checkout,NA,VISA,Approved,
515,2024/1/22 10:00,IN,106.98,Checkout,EU,UPI,Approved,
516,2024/1/22 11:00,IN,44.24,Checkout,EU,UPI,Approved,
517,2024/1/22 12:00,BR,138.91,Checkout,APAC,PIX,Declined,51
518,2024/1/22 13:00,SG,264.64,Checkout,NA,VISA,Approved,
519,2024/1/22 14:00,DE,51.02,Adyen,APAC,MASTERCARD,Approved,
520,2024/1/22 15:00,IN,363.02,Stripe,NA,UPI,Approved,
521,2024/1/22 16:00,US,288.15,Adyen,APAC,MASTERCARD,Approved,
522,2024/1/22 17:00,BR,84.1,Stripe,NA,PIX,Approved,
523,2024/1/22 18:00,DE,74.19,Stripe,NA,MASTERCARD,Declined,59
524,2024/1/22 19:00,SG,47.73,Stripe,NA,VISA,Approved,
525,2024/1/22 20:00,SG,153.44,Adyen,EU,MASTERCARD,Approved,
526,2024/1/22 21:00,BR,88.5,Checkout,APAC,PIX,Approved,
527,2024/1/22 22:00,BR,95.71,Stripe,APAC,PIX,Approved,
528,2024/1/22 23:00,IN,40.25,Stripe,APAC,UPI,Approved,
529,2024/1/23 00:00,IN,156.46,Adyen,EU,UPI,Approved,
530,2024/1/23 01:00,SG,69.59,Adyen,NA,VISA,Approved,
531,2024/1/23 02:00,SG,32.11,Checkout,EU,VISA,Approved,
532,2024/1/23 03:00,DE,79.07,Checkout,EU,MASTERCARD,Declined,201
533,2024/1/23 04:00,DE,42.65,Stripe,NA,VISA,Approved,
534,2024/1/23 05:00,US,206.51,Adyen,APAC,VISA,Approved,
535,2024/1/23 06:00,SG,285.69,Checkout,EU,MASTERCARD,Approved,
536,2024/1/23 07:00,DE,80.83,Checkout,NA,MASTERCARD,Approved,
537,2024/1/23 08:00,SG,173.79,Checkout,NA,VISA,Approved,
538,2024/1/23 09:00,IN,170.86,Adyen,APAC,VISA,Declined,51
539,2024/1/23 10:00,BR,1.11,Adyen,NA,PIX,Approved,
540,2024/1/23 11:00,IN,48.39,Adyen,NA,UPI,Approved,
541,2024/1/23 12:00,DE,91.48,Adyen,NA,VISA,Approved,
542,2024/1/23 13:00,US,59.11,Adyen,APAC,VISA,Approved,
543,2024/1/23 14:00,IN,45.15,Stripe,APAC,UPI,Approved,
544,2024/1/23 15:00,US,178.71,Stripe,NA,VISA,Approved,
545,2024/1/23 16:00,US,57.19,Adyen,NA,VISA,Approved,
546,2024/1/23 17:00,BR,107.19,Stripe,APAC,PIX,Approved,
547,2024/1/23 18:00,IN,168.2,Adyen,APAC,VISA,Approved,
548,2024/1/23 19:00,US,214.69,Stripe,APAC,MASTERCARD,Approved,
549,2024/1/23 20:00,BR,32.26,Stripe,EU,VISA,Approved,
550,2024/1/23 21:00,SG,35.01,Checkout,APAC,MASTERCARD,Approved,
551,2024/1/23 22:00,BR,98.64,Adyen,NA,VISA,Declined,51
552,2024/1/23 23:00,SG,10.26,Stripe,APAC,MASTERCARD,Approved,
553,2024/1/24 00:00,US,36.63,Stripe,NA,VISA,Approved,
554,2024/1/24 01:00,US,192.12,Checkout,NA,VISA,Approved,
555,2024/1/24 02:00,SG,131.44,Stripe,NA,VISA,Approved,
556,2024/1/24 03:00,BR,75.97,Checkout,APAC,PIX,Approved,
557,2024/1/24 04:00,IN,117.88,Stripe,APAC,UPI,Approved,
558,2024/1/24 05:00,IN,137.86,Checkout,APAC,UPI,Approved,
559,2024/1/24 06:00,SG,22.34,Checkout,APAC,MASTERCARD,Approved,
560,2024/1/24 07:00,US,56.35,Adyen,APAC,VISA,Approved,
561,2024/1/24 08:00,US,209.76,Adyen,EU,VISA,Declined,51
562,2024/1/24 09:00,IN,99.94,Stripe,APAC,UPI,Approved,
563,2024/1/24 10:00,IN,104.34,Adyen,EU,VISA,Declined,5
564,2024/1/24 11:00,IN,80.99,Adyen,NA,UPI,Approved,
565,2024/1/24 12:00,BR,13.96,Adyen,NA,PIX,Approved,
566,2024/1/24 13:00,US,50.31,Stripe,NA,MASTERCARD,Approved,
567,2024/1/24 14:00,BR,112.85,Stripe,NA,VISA,Declined,59
568,2024/1/24 15:00,BR,57.46,Adyen,EU,VISA,Approved,
569,2024/1/24 16:00,DE,33.38,Adyen,EU,MASTERCARD,Approved,
570,2024/1/24 17:00,BR,37.68,Stripe,NA,PIX,Declined,51
571,2024/1/24 18:00,BR,212.64,Adyen,APAC,VISA,Declined,59
572,2024/1/24 19:00,SG,54.91,Checkout,NA,VISA,Approved,
573,2024/1/24 20:00,BR,184.94,Stripe,NA,VISA,Approved,
574,2024/1/24 21:00,US,104.7,Stripe,EU,VISA,Declined,59
575,2024/1/24 22:00,SG,69.29,Checkout,NA,VISA,Approved,
576,2024/1/24 23:00,DE,43.29,Adyen,EU,VISA,Declined,14
577,2024/1/25 00:00,IN,133.93,Checkout,EU,UPI,Declined,51
578,2024/1/25 01:00,DE,169.9,Adyen,NA,VISA,Declined,14
579,2024/1/25 02:00,BR,143.04,Adyen,APAC,PIX,Approved,
580,2024/1/25 03:00,IN,24.84,Stripe,EU,VISA,Approved,
581,2024/1/25 04:00,BR,54.78,Stripe,EU,PIX,Approved,
582,2024/1/25 05:00,DE,60.43,Adyen,EU,VISA,Approved,
583,2024/1/25 06:00,BR,10.86,Checkout,NA,VISA,Approved,
584,2024/1/25 07:00,BR,117.04,Stripe,NA,VISA,Declined,51
585,2024/1/25 08:00,US,129.16,Adyen,EU,VISA,Approved,
586,2024/1/25 09:00,IN,126.02,Stripe,APAC,UPI,Approved,
587,2024/1/25 10:00,IN,111.68,Stripe,NA,VISA,Approved,
588,2024/1/25 11:00,IN,64.74,Stripe,APAC,UPI,Approved,
589,2024/1/25 12:00,IN,41.79,Checkout,APAC,UPI,Approved,
590,2024/1/25 13:00,IN,64.55,Checkout,NA,UPI,Declined,5
591,2024/1/25 14:00,IN,105.32,Adyen,EU,VISA,Declined,201
592,2024/1/25 15:00,US,196.59,Checkout,APAC,VISA,Approved,
593,2024/1/25 16:00,IN,88.47,Adyen,EU,UPI,Approved,
594,2024/1/25 17:00,BR,86.21,Adyen,APAC,VISA,Approved,
595,2024/1/25 18:00,SG,12.13,Stripe,EU,VISA,Approved,
596,2024/1/25 19:00,BR,110.45,Stripe,NA,PIX,Approved,
597,2024/1/25 20:00,US,206.21,Checkout,APAC,VISA,Approved,
598,2024/1/25 21:00,IN,76.44,Adyen,APAC,VISA,Declined,201
599,2024/1/25 22:00,IN,72.01,Adyen,APAC,VISA,Declined,51
600,2024/1/25 23:00,IN,61.37,Stripe,EU,VISA,Approved,
601,2024/1/26 00:00,IN,137.13,Stripe,APAC,UPI,Approved,
602,2024/1/26 01:00,IN,11.44,Stripe,APAC,UPI,Approved,
603,2024/1/26 02:00,IN,185.06,Checkout,EU,UPI,Approved,
604,2024/1/26 03:00,IN,69.53,Adyen,EU,UPI,Declined,14
605,2024/1/26 04:00,IN,111.91,Adyen,NA,VISA,Declined,59
606,2024/1/26 05:00,BR,144.69,Adyen,EU,PIX,Approved,
607,2024/1/26 06:00,IN,37.25,Stripe,APAC,VISA,Declined,201
608,2024/1/26 07:00,BR,82.05,Checkout,APAC,PIX,Approved,
609,2024/1/26 08:00,BR,68.33,Checkout,NA,PIX,Approved,
610,2024/1/26 09:00,US,29.47,Stripe,NA,MASTERCARD,Approved,
611,2024/1/26 10:00,IN,168.98,Checkout,APAC,UPI,Approved,
612,2024/1/26 11:00,SG,63.98,Checkout,EU,MASTERCARD,Approved,
613,2024/1/26 12:00,US,28.3,Adyen,APAC,VISA,Approved,
614,2024/1/26 13:00,IN,85.92,Stripe,NA,VISA,Approved,
615,2024/1/26 14:00,SG,21.1,Stripe,APAC,MASTERCARD,Approved,
616,2024/1/26 15:00,DE,57.48,Stripe,APAC,VISA,Declined,51
617,2024/1/26 16:00,IN,103.78,Stripe,APAC,UPI,Approved,
618,2024/1/26 17:00,IN,18.83,Adyen,NA,UPI,Approved,
619,2024/1/26 18:00,SG,131.05,Checkout,NA,MASTERCARD,Approved,
620,2024/1/26 19:00,US,89.36,Checkout,NA,VISA,Approved,
621,2024/1/26 20:00,IN,145.27,Adyen,EU,UPI,Approved,
622,2024/1/26 21:00,IN,144.15,Checkout,NA,VISA,Declined,59
623,2024/1/26 22:00,BR,55.84,Stripe,EU,VISA,Approved,
624,2024/1/26 23:00,BR,57.13,Adyen,EU,VISA,Approved,
625,2024/1/27 00:00,US,117.94,Adyen,NA,VISA,Approved,
626,2024/1/27 01:00,BR,32.07,Stripe,EU,PIX,Approved,
627,2024/1/27 02:00,BR,32.27,Stripe,EU,VISA,Approved,
628,2024/1/27 03:00,US,49.52,Stripe,APAC,VISA,Approved,
629,2024/1/27 04:00,IN,23.09,Checkout,EU,VISA,Approved,
630,2024/1/27 05:00,IN,27.98,Stripe,EU,VISA,Approved,
631,2024/1/27 06:00,US,28.91,Adyen,NA,VISA,Approved,
632,2024/1/27 07:00,SG,64.17,Checkout,APAC,VISA,Approved,
633,2024/1/27 08:00,BR,61.8,Checkout,EU,PIX,Approved,
634,2024/1/27 09:00,BR,160.74,Adyen,EU,PIX,Approved,
635,2024/1/27 10:00,IN,65.1,Checkout,EU,UPI,Approved,
636,2024/1/27 11:00,BR,77.33,Stripe,NA,VISA,Approved,
637,2024/1/27 12:00,BR,252.36,Stripe,NA,PIX,Approved,
638,2024/1/27 13:00,IN,6.18,Stripe,APAC,UPI,Approved,
639,2024/1/27 14:00,IN,96.59,Stripe,EU,UPI,Approved,
640,2024/1/27 15:00,BR,69.61,Checkout,APAC,PIX,Approved,
641,2024/1/27 16:00,IN,103.9,Adyen,NA,UPI,Approved,
642,2024/1/27 17:00,BR,52.22,Checkout,EU,PIX,Approved,
643,2024/1/27 18:00,IN,64.77,Adyen,EU,UPI,Approved,
644,2024/1/27 19:00,BR,190.49,Adyen,APAC,PIX,Approved,
645,2024/1/27 20:00,IN,116.78,Stripe,EU,UPI,Approved,
646,2024/1/27 21:00,SG,67.41,Checkout,NA,MASTERCARD,Approved,
647,2024/1/27 22:00,US,42.68,Stripe,APAC,VISA,Approved,
648,2024/1/27 23:00,US,31.96,Checkout,APAC,VISA,Approved,
649,2024/1/28 00:00,SG,55.03,Checkout,EU,MASTERCARD,Approved,
650,2024/1/28 01:00,BR,72.27,Stripe,NA,VISA,Approved,
651,2024/1/28 02:00,IN,251.73,Checkout,EU,UPI,Approved,
652,2024/1/28 03:00,BR,91.45,Stripe,APAC,PIX,Approved,
653,2024/1/28 04:00,US,47.25,Adyen,APAC,MASTERCARD,Approved,
654,2024/1/28 05:00,US,6.22,Stripe,NA,VISA,Approved,
655,2024/1/28 06:00,BR,41.61,Checkout,APAC,PIX,Declined,59
656,2024/1/28 07:00,IN,55.1,Checkout,NA,UPI,Approved,
657,2024/1/28 08:00,IN,98.16,Adyen,EU,VISA,Approved,
658,2024/1/28 09:00,BR,56.79,Adyen,NA,PIX,Approved,
659,2024/1/28 10:00,US,259.53,Adyen,EU,VISA,Approved,
660,2024/1/28 11:00,US,68.37,Stripe,EU,VISA,Approved,
661,2024/1/28 12:00,BR,164.5,Stripe,APAC,PIX,Approved,
662,2024/1/28 13:00,DE,17.16,Checkout,EU,VISA,Declined,51
663,2024/1/28 14:00,US,78.7,Adyen,APAC,MASTERCARD,Approved,
664,2024/1/28 15:00,IN,42,Adyen,NA,UPI,Approved,
665,2024/1/28 16:00,IN,167.62,Stripe,NA,VISA,Declined,51
666,2024/1/28 17:00,IN,59.91,Checkout,EU,UPI,Declined,201
667,2024/1/28 18:00,IN,194.09,Adyen,NA,UPI,Approved,
668,2024/1/28 19:00,IN,129.81,Stripe,EU,UPI,Approved,
669,2024/1/28 20:00,IN,53.64,Stripe,NA,UPI,Declined,201
670,2024/1/28 21:00,IN,31.4,Adyen,EU,UPI,Approved,
671,2024/1/28 22:00,IN,44.28,Adyen,EU,VISA,Approved,
672,2024/1/28 23:00,SG,64.83,Checkout,NA,VISA,Approved,
673,2024/1/29 00:00,IN,129.23,Adyen,NA,UPI,Approved,
674,2024/1/29 01:00,BR,80.78,Stripe,NA,VISA,Declined,51
675,2024/1/29 02:00,BR,145.9,Adyen,NA,PIX,Approved,
676,2024/1/29 03:00,DE,204.28,Adyen,EU,VISA,Approved,
677,2024/1/29 04:00,IN,84.1,Checkout,EU,UPI,Approved,
678,2024/1/29 05:00,BR,34.7,Stripe,NA,PIX,Approved,
679,2024/1/29 06:00,DE,107.42,Adyen,NA,MASTERCARD,Declined,59
680,2024/1/29 07:00,SG,278.47,Stripe,APAC,VISA,Approved,
681,2024/1/29 08:00,SG,151.62,Checkout,EU,MASTERCARD,Approved,
682,2024/1/29 09:00,IN,101.58,Stripe,EU,VISA,Declined,5
683,2024/1/29 10:00,IN,38.92,Adyen,NA,UPI,Approved,
684,2024/1/29 11:00,US,70.29,Adyen,APAC,VISA,Approved,
685,2024/1/29 12:00,DE,18.39,Checkout,NA,MASTERCARD,Declined,14
686,2024/1/29 13:00,US,29.65,Checkout,EU,MASTERCARD,Approved,
687,2024/1/29 14:00,US,109.03,Checkout,EU,VISA,Approved,
688,2024/1/29 15:00,IN,14.29,Stripe,APAC,VISA,Declined,51
689,2024/1/29 16:00,SG,62.27,Stripe,NA,MASTERCARD,Approved,
690,2024/1/29 17:00,IN,26.63,Stripe,APAC,UPI,Approved,
691,2024/1/29 18:00,BR,31.06,Stripe,NA,VISA,Approved,
692,2024/1/29 19:00,BR,85.27,Checkout,APAC,PIX,Approved,
693,2024/1/29 20:00,BR,44.33,Stripe,NA,PIX,Declined,14
694,2024/1/29 21:00,IN,21.71,Stripe,NA,UPI,Approved,
695,2024/1/29 22:00,IN,52.07,Stripe,NA,UPI,Approved,
696,2024/1/29 23:00,US,20.94,Stripe,EU,MASTERCARD,Approved,
697,2024/1/30 00:00,IN,186.08,Checkout,NA,UPI,Approved,
698,2024/1/30 01:00,US,134.25,Checkout,EU,VISA,Approved,
699,2024/1/30 02:00,IN,133.83,Adyen,APAC,VISA,Declined,51
700,2024/1/30 03:00,BR,40.7,Adyen,NA,PIX,Approved,
701,2024/1/30 04:00,BR,111.63,Stripe,EU,PIX,Declined,201
702,2024/1/30 05:00,IN,94.78,Stripe,APAC,UPI,Approved,
703,2024/1/30 06:00,BR,43.46,Checkout,NA,PIX,Approved,
704,2024/1/30 07:00,IN,76.92,Adyen,APAC,VISA,Approved,
705,2024/1/30 08:00,IN,17.45,Stripe,EU,UPI,Approved,
706,2024/1/30 09:00,DE,32.18,Adyen,EU,VISA,Approved,
707,2024/1/30 10:00,BR,75.29,Adyen,NA,PIX,Approved,
708,2024/1/30 11:00,SG,54.6,Adyen,EU,VISA,Approved,
709,2024/1/30 12:00,IN,104.66,Checkout,EU,UPI,Approved,
710,2024/1/30 13:00,US,44.48,Stripe,APAC,VISA,Approved,
711,2024/1/30 14:00,SG,61.37,Stripe,NA,VISA,Approved,
712,2024/1/30 15:00,US,80.22,Checkout,NA,VISA,Approved,
713,2024/1/30 16:00,BR,41.32,Checkout,NA,PIX,Approved,
714,2024/1/30 17:00,BR,60.53,Checkout,APAC,PIX,Approved,
715,2024/1/30 18:00,BR,94.29,Adyen,EU,PIX,Approved,
716,2024/1/30 19:00,DE,221.88,Adyen,NA,MASTERCARD,Approved,
717,2024/1/30 20:00,SG,41.53,Stripe,NA,MASTERCARD,Approved,
718,2024/1/30 21:00,DE,54.82,Stripe,APAC,VISA,Approved,
719,2024/1/30 22:00,IN,150.59,Adyen,APAC,VISA,Declined,59
720,2024/1/30 23:00,US,176.6,Adyen,NA,MASTERCARD,Declined,14
721,2024/1/31 00:00,DE,119.3,Checkout,NA,VISA,Approved,
722,2024/1/31 01:00,IN,173.55,Adyen,APAC,VISA,Declined,201
723,2024/1/31 02:00,IN,39.49,Stripe,APAC,UPI,Approved,
724,2024/1/31 03:00,US,162.47,Stripe,APAC,MASTERCARD,Approved,
725,2024/1/31 04:00,US,137.57,Checkout,APAC,VISA,Approved,
726,2024/1/31 05:00,SG,30.67,Checkout,EU,MASTERCARD,Approved,
727,2024/1/31 06:00,IN,62.1,Stripe,EU,UPI,Declined,51
728,2024/1/31 07:00,SG,8.43,Adyen,NA,VISA,Approved,
729,2024/1/31 08:00,IN,89.24,Adyen,EU,VISA,Approved,
730,2024/1/31 09:00,IN,160.46,Stripe,APAC,VISA,Approved,
731,2024/1/31 10:00,IN,52.51,Adyen,NA,VISA,Approved,
732,2024/1/31 11:00,SG,34.11,Adyen,APAC,MASTERCARD,Approved,
